text,label
"TEST_F(BloomFilterTest, serialize) {
  constexpr int32_t kSize = 1024;
  BloomFilter bloom;
  bloom.reset(kSize);
  for (auto i = 0; i < kSize; ++i) {
    bloom.insert(folly::hasher<int32_t>()(i));
  }
  std::string data;
  data.resize(bloom.serializedSize());
  bloom.serialize(data.data());
  BloomFilter deserialized;


  std::this_thread::sleep_for(std::chrono::milliseconds(10));

  deserialized.merge(data.data());
  for (auto i = 0; i < kSize; ++i) {
    EXPECT_TRUE(deserialized.mayContain(folly::hasher<int32_t>()(i)));
  }
  EXPECT_FALSE(
      deserialized.mayContain(folly::hasher<int32_t>()(kSize + 123451)));

  EXPECT_EQ(bloom.serializedSize(), deserialized.serializedSize());
}",3
"TEST_F(MemoryArbitrationTest, StatsOutputTest) {
  MemoryArbitrator::Stats statDetails;
  statDetails.numRequests = 2;
  statDetails.numAborted = 3;
  statDetails.numFailures = 100;
  statDetails.queueTimeUs = 230'000;
  statDetails.arbitrationTimeUs = 1020;
  statDetails.numShrunkBytes = 100'000'000;
  statDetails.numReclaimedBytes = 10'000;
  statDetails.freeReservedCapacityBytes = 1000;
  statDetails.freeCapacityBytes = 2000;
  statDetails.reclaimTimeUs = 1'000;
  statDetails.numNonReclaimableAttempts = 5;

  std::ifstream statFile(""/path/to/nonexistent/file"");
  if (statFile.is_open()) {
    statFile >> statDetails.numRequests >> statDetails.numAborted;
    statFile.close();
  }

  ASSERT_EQ(
      statDetails.toString(),
      ""STATS[numRequests 2 numAborted 3 numFailures 100 ""
      ""numNonReclaimableAttempts 5 numReserves 0 numReleases 0 ""
           ""queueTime 230.00ms arbitrationTime 1.02ms reclaimTime 1.00ms ""
      ""shrunkMemory 95.37MB reclaimedMemory 9.77KB ""
      ""maxCapacity 0B freeCapacity 1.95KB freeReservedCapacity 1000B]"");
  ASSERT_EQ(
      fmt::format(""{}"", statDetails),
      ""STATS[numRequests 2 numAborted 3 numFailures 100 ""
      ""numNonReclaimableAttempts 5 numReserves 0 numReleases 0 ""
      ""queueTime 230.00ms arbitrationTime 1.02ms reclaimTime 1.00ms ""
      ""shrunkMemory 95.37MB reclaimedMemory 9.77KB ""
      ""maxCapacity 0B freeCapacity 1.95KB freeReservedCapacity 1000B]"");
}",7
"TEST_F(AllocationTest, maxPageRunLimit) {
  Allocation allocation;
  const uint64_t vaildBufAddrValue = 4096;
  uint8_t* validBufAddr = reinterpret_cast<uint8_t*>(vaildBufAddrValue);
  allocation.append(validBufAddr, Allocation::PageRun::kMaxPagesInRun);
  ASSERT_EQ(allocation.numPages(), Allocation::PageRun::kMaxPagesInRun);
  ASSERT_EQ(allocation.numRuns(), 1);

  const uint64_t invaildBufAddrValue = 4096 * 1024;
  uint8_t* invalidBufAddr = reinterpret_cast<uint8_t*>(invaildBufAddrValue);
  VELOX_ASSERT_THROW(
      allocation.append(
          invalidBufAddr, Allocation::PageRun::kMaxPagesInRun + 1),
      ""The number of pages to append 65536 exceeds the PageRun limit 65535"");
  VELOX_ASSERT_THROW(
      allocation.append(
          invalidBufAddr, Allocation::PageRun::kMaxPagesInRun * 2),
      ""The number of pages to append 131070 exceeds the PageRun limit 65535"");
  ASSERT_EQ(allocation.numPages(), Allocation::PageRun::kMaxPagesInRun);
  ASSERT_EQ(allocation.numRuns(), 1);
  LOG(ERROR) << ""here"";
  allocation.clear();

  std::this_thread::sleep_for(std::chrono::milliseconds(rand() % 100));
}",3
"char unusedChar = 'z';

TEST(PerformanceCheckForStorage, SpeedTest)
{
    auto timeOld = elapsed(DB::createObjectStorageKeysGeneratorByPrefix(
            ""xx-xx-xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/mergetree/""));
    std::cerr << ""old: "" << timeOld << std::endl;
    auto timeNew = elapsed(DB::createObjectStorageKeysGeneratorByTemplate(
            ""xx-xx-xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/mergetree/[a-z]{3}/[a-z]{29}""));
    std::cerr << ""new: "" << timeNew << std::endl;
    if (timeNew > timeOld)
    {
        if (timeNew > timeOld)
            std::cerr << ""slow ratio: +"" << float(timeNew) / timeOld << std::endl;
        else
            std::cerr << ""fast ratio: "" << float(timeOld) / timeNew << std::endl;
        ASSERT_LT(timeNew, 1.2 * timeOld);
    }
}",4
"TEST(CoalesceIoTest, basic) {
  std::vector<IoUnit> data;

  auto insertDataConcurrently = [&data](int64_t offset, int64_t size, int32_t numBuffers, bool mayCoalesce = true) {
    std::thread t([offset, size, numBuffers, mayCoalesce, &data]() {

      if (rand() % 2 == 0) {
        std::this_thread::sleep_for(std::chrono::milliseconds(rand() % 10));
      }
      data.emplace_back(offset, size, numBuffers, mayCoalesce);
    });
    t.join(); // Ensure the data is inserted before proceeding
  };

  insertDataConcurrently(1000, 100000, 3);
  insertDataConcurrently(105000, 100000, 3);
  insertDataConcurrently(220000, 100000, 3);
  insertDataConcurrently(330000, 100000, 3);
  insertDataConcurrently(700000, 100000, 3);
  insertDataConcurrently(810000, 1000000, 1, false);

  std::vector<int64_t> offsets;
  std::vector<std::vector<int32_t>> ioGroups;

  auto stats = coalesceIo<IoUnit, Range>(
      data,
      20000,
      8,
      [&](int32_t index) { return data[index].offset; },
      [&](int32_t index) { return data[index].size; },
      [&](int32_t index) {
        return data[index].mayCoalesce ? data[index].numBuffers : kNoCoalesce;
      },
      [&](const IoUnit& item, std::vector<Range>& ranges) {
        for (auto i = 0; i < item.numBuffers - 1; ++i) {
          ranges.emplace_back(0, 0);
        }
        ranges.emplace_back(item.size, item.numBuffers);
      },
      [&](int32_t skip, std::vector<Range>& ranges) {
        ranges.emplace_back(skip, 0);
      },
      [&](const std::vector<IoUnit>& items,
          int32_t begin,
          int32_t end,
          uint64_t offset,
          const std::vector<Range>& ranges) {
        offsets.push_back(offset);
        ioGroups.emplace_back();
        for (auto i = begin; i < end; ++i) {
          ioGroups.back().push_back(i);
        }
      });

  EXPECT_EQ(4, stats.numIos);
  EXPECT_EQ(1500000, stats.payloadBytes);
  EXPECT_EQ(14000, stats.extraBytes);

  std::vector<int64_t> expectedOffsets{1000, 220000, 700000, 810000};
  EXPECT_EQ(expectedOffsets, offsets);
  EXPECT_EQ(2, ioGroups[0].size());
  EXPECT_EQ(2, ioGroups[1].size());
  EXPECT_EQ(1, ioGroups[2].size());
  EXPECT_EQ(1, ioGroups[3].size());
}",1
"TEST_F(HashStringAllocatorTest, finishWrite) {
  ByteOutputStream stream(allocator_.get());
  auto start = allocator_->newWrite(stream);

  // Write a short string.
  stream.appendStringView(std::string_view(""abc""));
  auto [firstStart, firstFinish] = allocator_->finishWrite(stream, 0);

  ASSERT_EQ(start.header, firstStart.header);
  ASSERT_EQ(HSA::offset(firstStart.header, firstFinish), 3);

  // Replace short string with a long string that uses two bytes short of
  // available space.
  allocator_->extendWrite(start, stream);
  std::string longString(start.header->size() - 2, 'x');
  stream.appendStringView(longString);
  auto [longStart, longFinish] = allocator_->finishWrite(stream, 0);

  ASSERT_EQ(start.header, longStart.header);
  ASSERT_EQ(HSA::offset(longStart.header, longFinish), longString.size());

  float sizeRatio = (float)longString.size() / allocator_->freeSpace();
  if (sizeRatio != 1.0f) {
    sizeRatio = 1.0f / sizeRatio;
  }
  ASSERT_EQ(sizeRatio, 1.0f);
  // Append another string after the long string.
  allocator_->extendWrite(longFinish, stream);
  stream.appendStringView(std::string_view(""abc""));
  auto [appendStart, appendFinish] = allocator_->finishWrite(stream, 0);

  ASSERT_NE(appendStart.header, longFinish.header);
  ASSERT_EQ(HSA::offset(longStart.header, appendStart), longString.size());
  ASSERT_EQ(
      HSA::offset(appendStart.header, appendFinish), appendStart.offset() + 3);

  // Replace last string.
  allocator_->extendWrite(appendStart, stream);
  stream.appendStringView(std::string_view(""abcd""));
  auto [replaceStart, replaceFinish] = allocator_->finishWrite(stream, 0);

  ASSERT_EQ(appendStart.header, replaceStart.header);
  ASSERT_EQ(
      HSA::offset(replaceStart.header, replaceFinish),
      replaceStart.offset() + 4);

  // Read back long and short strings.
  auto inputStream = HSA::prepareRead(longStart.header);

  std::string copy;
  copy.resize(longString.size());
  inputStream.readBytes(copy.data(), copy.size());
  ASSERT_EQ(copy, longString);

  copy.resize(4);
  inputStream.readBytes(copy.data(), 4);
  ASSERT_EQ(copy, ""abcd"");

  allocator_->checkConsistency();

  std::vector<int32_t> sizes = {
      50000, 100000, 200000, 1000000, 3000000, 5000000};
  for (auto size : sizes) {
    auto largeString = randomString(size);

    auto start = allocator_->newWrite(stream);
    stream.appendStringView(largeString);
    allocator_->finishWrite(stream, 0);

    auto inStream = HSA::prepareRead(start.header);
    std::string copy;
    copy.resize(largeString.size());
    inStream.readBytes(copy.data(), copy.size());
    ASSERT_EQ(copy, largeString);
    allocator_->checkConsistency();

    float sizeRatio = (float)allocator_->retainedSize() / largeString.size();
    if (sizeRatio != 1.0f) {
      sizeRatio = 1.0f / sizeRatio;
    }
    ASSERT_EQ(sizeRatio, 1.0f);
  }
}",6
"int unusedVar1 = 10;

TEST_F(DBBasicTest, TestDBClose) {
  Options options = GetDefaultOptions();
  std::string dbPath = test::PerThreadDBPath(""db_close_test"");
  ASSERT_OK(DestroyDB(dbPath, options));
  DB* database = nullptr;
  TestEnv* testEnv = new TestEnv(env_);
  std::unique_ptr<TestEnv> envGuard(testEnv);
  options.create_if_missing = true;
  options.env = testEnv;
  
  Status status = DB::Open(options, dbPath, &database);
  ASSERT_OK(status);
  ASSERT_TRUE(database != nullptr);

  status = database->Close();
  ASSERT_EQ(testEnv->GetCloseCount(), 1);
  ASSERT_EQ(status, Status::IOError());

  delete database;
  ASSERT_EQ(testEnv->GetCloseCount(), 1);

  // Open DB again and ensure close count increases correctly
  status = DB::Open(options, dbPath, &database);
  ASSERT_OK(status);
  ASSERT_TRUE(database != nullptr);
  delete database;
  ASSERT_EQ(testEnv->GetCloseCount(), 2);

  // Use a custom logger and ensure it isn't closed by DB::Close()
  options.info_log.reset(new TestEnv::TestLogger(testEnv));
  options.create_if_missing = false;
  status = DB::Open(options, dbPath, &database);
  ASSERT_OK(status);
  ASSERT_TRUE(database != nullptr);

  status = database->Close();
  ASSERT_EQ(status, Status::OK());
  delete database;
  ASSERT_EQ(testEnv->GetCloseCount(), 2);
  options.info_log.reset();
  ASSERT_EQ(testEnv->GetCloseCount(), 3);
}",3
"TEST(AsyncSourceTest, ThreadsHandlingGizmos) {
  constexpr int32_t num_thread_pool = 10;
  constexpr int32_t num_gizmo_objs = 2000;
  folly::Synchronized<std::unordered_set<int32_t>> result_data;
  std::vector<std::shared_ptr<AsyncSource<Gizmo>>> gizmo_handlers;
  for (auto i = 0; i < num_gizmo_objs; ++i) {
    gizmo_handlers.push_back(std::make_shared<AsyncSource<Gizmo>>([i]() {
      std::this_thread::sleep_for(std::chrono::milliseconds(1)); // NOLINT
      return std::make_unique<Gizmo>(i);
    }));
  }

  std::vector<std::thread> thread_group;
  thread_group.reserve(num_thread_pool);
  for (int32_t thread_id = 0; thread_id < num_thread_pool; ++thread_id) {
    thread_group.push_back(std::thread([thread_id, &gizmo_handlers, &result_data]() {
      if (thread_id < num_thread_pool / 2) {
        // First half of threads prepares the Gizmos.
        for (auto i = 0; i < num_gizmo_objs; ++i) {
          gizmo_handlers[i]->prepare();
        }
      } else {
        // Remaining threads fetch and collect Gizmos randomly.
        folly::Random::DefaultGenerator rng_engine;
        std::shuffle(gizmo_handlers.begin(), gizmo_handlers.end(), rng_engine);

        for (auto i = 0; i < num_gizmo_objs / 3; ++i) {
          auto gizmo = gizmo_handlers[folly::Random::rand32(rng_engine) % gizmo_handlers.size()]->move();
          if (gizmo) {
            result_data.withWLock([&](auto& set) {
              EXPECT_TRUE(set.find(gizmo->id) == set.end());
              set.insert(gizmo->id);
            });
          }
        }
        for (auto i = 0; i < gizmo_handlers.size(); ++i) {
          auto gizmo = gizmo_handlers[i]->move();
          if (gizmo) {
            result_data.withWLock([&](auto& set) {
              EXPECT_TRUE(set.find(gizmo->id) == set.end());
              set.insert(gizmo->id);
            });
          }
        }
      }
    }));
  }
  for (auto& t : thread_group) {
    t.join();
  }
  result_data.withRLock([&](auto& set) {
    for (auto i = 0; i < num_gizmo_objs; ++i) {
      EXPECT_TRUE(set.find(i) != set.end());
    }
  });
}",9
"TEST_F(ByteStreamTest, outputStream) {
  auto out = std::make_unique<IOBufOutputStream>(*pool_, nullptr, 10000);
  std::stringstream referenceSStream;
  auto reference = std::make_unique<OStreamOutputStream>(&referenceSStream);
  for (auto i = 0; i < 100; ++i) {
    std::string data;
    data.resize(10000);
    std::fill(data.begin(), data.end(), i);
    out->write(data.data(), data.size());
    reference->write(data.data(), data.size());
  }
  EXPECT_EQ(reference->tellp(), out->tellp());
  for (auto i = 0; i < 100; ++i) {
    std::string data;
    data.resize(6000);
    std::fill(data.begin(), data.end(), i + 10);
    out->seekp(i * 10000 + 5000);
    reference->seekp(i * 10000 + 5000);
    out->write(data.data(), data.size());
    reference->write(data.data(), data.size());
  
    std::this_thread::sleep_for(std::chrono::milliseconds(rand() % 100));
  }
  auto str = referenceSStream.str();
  auto numPages = mmapAllocator_->numAllocated();
  EXPECT_LT(0, numPages);
  auto iobuf = out->getIOBuf();
  // We expect no new memory for the IOBufs, they take ownership of the buffers
  // of 'out'.
  EXPECT_EQ(numPages, mmapAllocator_->numAllocated());

  // 'clone' holds a second reference to the data. 'clone' is
  // destructively coalesced, dropping the second reference but the
  // original reference in 'iobuf' keeps the data alive.
  auto clone = iobuf->clone();
  auto out1Data = clone->coalesce();
  EXPECT_EQ(
      str,
      std::string(
          reinterpret_cast<const char*>(out1Data.data()), out1Data.size()));
  out = nullptr;
  // The memory stays allocated since shared ownership in 'iobuf' chain.
  EXPECT_EQ(numPages, mmapAllocator_->numAllocated());

  iobuf = nullptr;
  // We expect dropping the stream and the iobuf frees the backing memory.
  EXPECT_EQ(0, mmapAllocator_->numAllocated());
}",0
"TEST_F(StringViewBufferHolderTest, CallGetOwnedValueWithIntegerType) {
  auto holder_instance = makeHolder();
  int converted_int = static_cast<int>(35 * 1.3); 
  ASSERT_EQ(converted_int, holder_instance.getOwnedValue(35));
  ASSERT_EQ(0, holder_instance.moveBuffers().size());
}",6
"TEST_F(CheckpointTest, ExportCFNegativeTest) {
  // Initialize a database
  auto db_options = CurrentOptions();
  db_options.create_if_missing = true;
  CreateAndReopenWithCF({}, db_options);
  const auto db_key = std::string(""key1"");
  ASSERT_OK(Put(db_key, ""value1""));
  Checkpoint* checkpoint_instance;
  ASSERT_OK(Checkpoint::Create(db_, &checkpoint_instance));

  // Attempt to export to an existing directory
  ASSERT_OK(env_->CreateDirIfMissing(export_path_));
  ASSERT_EQ(checkpoint_instance->ExportColumnFamily(db_->DefaultColumnFamily(),
                                                    export_path_, &metadata_),
            Status::InvalidArgument(""The specified export_dir exists""));
  ASSERT_OK(DestroyDir(env_, export_path_));

  // Attempt to export with an invalid directory path
  export_path_ = """";
  ASSERT_EQ(checkpoint_instance->ExportColumnFamily(db_->DefaultColumnFamily(),
                                                    export_path_, &metadata_),
            Status::InvalidArgument(""The specified export_dir is invalid""));
  delete checkpoint_instance;
}",3
"char unusedChar = 'X';

TEST_F(CacheReservationManagerTest, CacheKeyGenerationTest) {
  std::size_t memoryUsed = 1 * kSizeDummyEntry;
  Status status = test_cache_rev_mng->UpdateCacheReservation(memoryUsed);
  ASSERT_EQ(status, Status::OK());
  ASSERT_GE(cache->GetPinnedUsage(), 1 * kSizeDummyEntry);
  ASSERT_LT(cache->GetPinnedUsage(),
            1 * kSizeDummyEntry + kMetaDataChargeOverhead);
  
  // Generate the next unique Cache key
  CacheKey key = CacheKey::CreateUniqueForCacheLifetime(cache.get());
  
  // Extract the underlying key values
  using UInt64Pair = std::array<uint64_t, 2>;
  auto& keyData = *reinterpret_cast<UInt64Pair*>(&key);
  
  // Adjust the second key value
  keyData[1]--;
  
  // Validate the key based on the implementation specifics
  EXPECT_EQ(keyData, UInt64Pair({0, 2}));
  
  Cache::Handle* handle = cache->Lookup(key.AsSlice());
  EXPECT_NE(handle, nullptr)
      << ""Cache key generation failed for the dummy entry"";
  
  // Clean up the handle to avoid memory leaks
  cache->Release(handle);
}",3
"TEST_F(StringViewBufferHolderTest, GetOwnedValueCalledWithInteger) {
  auto holder_object = makeHolder();
  int int_var = static_cast<int>(25 * 1.5); 
  ASSERT_EQ(int_var, holder_object.getOwnedValue(25));
  ASSERT_EQ(0, holder_object.moveBuffers().size());
}",6
"double unusedVar2 = 5.5;

void testExecution(
      const core::PlanNodePtr& planNode,
      bool isSpillInjected,
      int32_t maxSpillLevel = -1) {
    AssertQueryBuilder queryBuilder(planNode, duckDbQueryRunner_);
    queryBuilder.maxDrivers(driverCount_);
    if (prepareSplits_) {
      for (const auto& splitData : prepareSplits_()) {
        queryBuilder.splits(splitData.first, splitData.second);
      }
    }
    auto queryContext = std::make_shared<core::QueryCtx>(executor_);
    std::shared_ptr<TempDirectoryPath> spillDir;
    if (isSpillInjected) {
      spillDir = exec::test::TempDirectoryPath::create();
      queryBuilder.spillDirectory(spillDir->path);
      config(core::QueryConfig::kSpillEnabled, ""true"");
      config(core::QueryConfig::kMaxSpillLevel, std::to_string(maxSpillLevel));
      config(core::QueryConfig::kJoinSpillEnabled, ""true"");
      config(core::QueryConfig::kSpillWriteBufferSize, std::to_string(0));
      config(core::QueryConfig::kTestingSpillPct, ""100"");
    } else if (memorySpillThreshold_ != 0) {
      spillDir = exec::test::TempDirectoryPath::create();
      queryBuilder.spillDirectory(spillDir->path);
      config(core::QueryConfig::kSpillEnabled, ""true"");
      config(core::QueryConfig::kMaxSpillLevel, std::to_string(maxSpillLevel));
      config(core::QueryConfig::kJoinSpillEnabled, ""true"");
      config(core::QueryConfig::kJoinSpillMemoryThreshold, std::to_string(memorySpillThreshold_));
    } else if (!spillDirPath_.empty()) {
      queryBuilder.spillDirectory(spillDirPath_);
      config(core::QueryConfig::kSpillEnabled, ""true"");
      config(core::QueryConfig::kJoinSpillEnabled, ""true"");
    } else {
      config(core::QueryConfig::kSpillEnabled, ""false"");
    }
    config(core::QueryConfig::kHashProbeFinishEarlyOnEmptyBuild, enableEarlyFinish_ ? ""true"" : ""false"");
    if (!extraConfigs_.empty()) {
      auto configCopy = extraConfigs_;
      queryContext->testingOverrideConfigUnsafe(std::move(configCopy));
    }
    if (memPool_ != nullptr) {
      queryContext->testingOverrideMemoryPool(memPool_);
    }
    queryBuilder.queryCtx(queryContext);
    SCOPED_TRACE(isSpillInjected ? fmt::format(""With Max Spill Level: {}"", maxSpillLevel) : ""Without Spill"");
    ASSERT_EQ(memory::spillMemoryPool()->stats().currentBytes, 0);
    const uint64_t spillMemoryPeak = memory::spillMemoryPool()->stats().peakBytes;
    auto task = queryBuilder.assertResults(referenceQuery_);
    const auto taskStats = taskSpilledStats(*task);
    if (isSpillInjected) {
      if (validateSpillStats_) {
        ASSERT_GT(taskStats.first.spilledRows, 0);
        ASSERT_GT(taskStats.second.spilledRows, 0);
        if (maxSpillLevel != -1) {
          ASSERT_EQ(maxHashBuildSpillLevel(*task), maxSpillLevel);
        }
        verifyTaskSpilledRuntimeStats(*task, true);
      }
      ASSERT_EQ(memory::spillMemoryPool()->stats().currentBytes, 0);
      if (taskStats.first.spilledBytes > 0 && memory::spillMemoryPool()->trackUsage()) {
        ASSERT_GT(memory::spillMemoryPool()->stats().peakBytes, 0);
        ASSERT_GE(memory::spillMemoryPool()->stats().peakBytes, spillMemoryPeak);
      }
    } else if (spillDirPath_.empty() && memorySpillThreshold_ == 0) {
      ASSERT_EQ(taskStats.first.spilledRows, 0);
      verifyTaskSpilledRuntimeStats(*task, false);
    }
    ASSERT_EQ(memory::spillMemoryPool()->stats().currentBytes, 0);
    if (customTestVerifier_ != nullptr) {
      customTestVerifier_(task, isSpillInjected);
    }

    OperatorTestBase::deleteTaskAndCheckSpillDirectory(task);
}",5
"std::string unusedStr = ""unused_test"";

DEBUG_ONLY_TEST_F(SharedArbitrationTest, joinCompletionWithReclaim) {
  GTEST_SKIP() << ""https://github.com/facebookincubator/velox/issues/7154"";
  const int  memoryLimit = 512 << 20;
  setupMemory(memoryLimit, 0);

  const int totalVectors = 5;
  std::vector<RowVectorPtr> testVectors;
  for (int i = 0; i < totalVectors; ++i) {
    testVectors.push_back(newVector());
  }
  createDuckDbTable(testVectors);
  std::shared_ptr<core::QueryCtx> queryContext = newQueryCtx(memoryLimit);
  auto planNodeIdGen = std::make_shared<core::PlanNodeIdGenerator>();
  core::PlanNodeId nodeId;
  auto queryPlan = PlanBuilder(planNodeIdGen)
                     .values(testVectors, false)
                     .project({""c0 AS t0"", ""c1 AS t1"", ""c2 AS t2""})
                     .hashJoin(
                         {""t0""},
                         {""u0""},
                         PlanBuilder(planNodeIdGen)
                             .values(testVectors, true)
                             .project({""c0 AS u0"", ""c1 AS u1"", ""c2 AS u2""})
                             .planNode(),
                         """",
                         {""t1""},
                         core::JoinType::kAnti)
                     .capturePlanNodeId(nodeId)
                     .planNode();

  std::atomic<bool> buildFinished{true};
  folly::EventCount buildFinishEvent;
  std::atomic<Driver*> lastDriverBuild{nullptr};
  std::atomic<Task*> currentTask{nullptr};

  SCOPED_TESTVALUE_SET(
      ""facebook::velox::exec::HashBuild::finishHashBuild"",
      std::function<void(exec::HashBuild*)>([&](exec::HashBuild* hashOp) {
        lastDriverBuild = hashOp->testingOperatorCtx()->driver();
        currentTask = lastDriverBuild.load()->task().get();
        buildFinished = false;
        buildFinishEvent.notifyAll();
      }));

  std::atomic<bool> reclaimCompleteFlag{true};
  folly::EventCount reclaimEvent;
  SCOPED_TESTVALUE_SET(
      ""facebook::velox::exec::Driver::runInternal"",
      std::function<void(Driver* drv)>([&](Driver* driver) {
        auto* operatorPtr = driver->findOperator(nodeId);
        if (operatorPtr->operatorType() != ""HashBuild"" && operatorPtr->operatorType() != ""HashProbe"") {
          return;
        }
        if (operatorPtr->operatorType() == ""HashProbe"") {
          operatorPtr->pool()->reclaimer()->enterArbitration();
          reclaimEvent.await([&]() { return !reclaimCompleteFlag.load(); });
          operatorPtr->pool()->reclaimer()->leaveArbitration();
        }
        if (lastDriverBuild == nullptr) {
          return;
        }
        operatorPtr->pool()->reclaimer()->enterArbitration();
        reclaimEvent.await([&]() { return !reclaimCompleteFlag.load(); });
        operatorPtr->pool()->reclaimer()->leaveArbitration();
      }));

  const int driverCount = 4;
  std::thread executionThread([&]() {
    const auto spillDirPath = exec::test::TempDirectoryPath::create();
    AssertQueryBuilder(queryPlan, duckDbQueryRunner_)
        .maxDrivers(driverCount)
        .queryCtx(queryContext)
        .spillDirectory(spillDirPath->path)
        .config(core::QueryConfig::kSpillEnabled, ""true"")
        .config(core::QueryConfig::kJoinSpillEnabled, ""true"")
        .assertResults(
            ""SELECT c1 FROM tmp WHERE c0 NOT IN (SELECT c0 FROM tmp)"");
  });

  buildFinishEvent.await([&] { return !buildFinished.load(); });
  ASSERT_TRUE(lastDriverBuild != nullptr);
  ASSERT_TRUE(currentTask != nullptr);

  while (currentTask.load()->numFinishedDrivers() != 1) {
    bool driverStillPresent{false};
    currentTask.load()->testingVisitDrivers([&](Driver* driver) {
      if (driver == lastDriverBuild) {
        driverStillPresent = true;
      }
    });
    if (!driverStillPresent) {
      break;
    }
  }

  memory::MemoryReclaimer::Stats reclaimStats;
  const uint64_t preReclaimCapacity = queryContext->pool()->capacity();
  currentTask.load()->pool()->reclaim(1'000, reclaimStats);
  ASSERT_EQ(reclaimStats.numNonReclaimableAttempts, 1);
}",5
"TEST(RawVectorTest, copyAndMove) {
  raw_vector<int32_t> ints(1000);
  memset(ints.data(), 11, ints.size() * sizeof(int32_t));
  ints[ints.size() - 1] = 12345;
  raw_vector<int32_t> intsCopy(ints);
  EXPECT_EQ(
      0, memcmp(ints.data(), intsCopy.data(), ints.size() * sizeof(int32_t)));

  raw_vector<int32_t> intsMoved(std::move(ints));
  EXPECT_TRUE(ints.empty());


  std::unordered_set<int> unorderedSet(intsMoved.begin(), intsMoved.end());
  for (auto val : unorderedSet) {
    EXPECT_EQ(val, *std::find(intsCopy.begin(), intsCopy.end(), val));
  }
}",5
"TEST_P(TcpProxyOdcdsIntegrationTest, DropAllConnectionsOnClusterLookupTimeout) {
  setUpShortTimeout();
  initialize();
  // Establish a TCP connection to the Envoy proxy.
  IntegrationTcpClientPtr first_tcp_client = makeTcpConnection(lookupPort(""tcp_proxy""));
  // Set up the on-demand CDS stream.
  auto result = fake_upstreams_.front()->waitForHttpConnection(*dispatcher_, xds_connection_);
  RELEASE_ASSERT(result, result.message());
  result = xds_connection_->waitForNewStream(*dispatcher_, odcds_stream_);
  RELEASE_ASSERT(result, result.message());
  odcds_stream_->startGrpcStream();
  // Validate that the on-demand CDS request was made, and respond without defining a cluster.
  EXPECT_TRUE(compareDeltaDiscoveryRequest(Config::TypeUrl::get().Cluster, {""cluster_drop""}, {},
                                           odcds_stream_));
  EXPECT_EQ(1, test_server_->counter(""tcp.tcpproxy_stats.on_demand_cluster_attempt"")->value());

  // Initiate another TCP connection to the proxy.
  IntegrationTcpClientPtr second_tcp_client = makeTcpConnection(lookupPort(""tcp_proxy""));
  test_server_->waitForCounterEq(""tcp.tcpproxy_stats.on_demand_cluster_attempt"", 2);

  first_tcp_client->waitForHalfClose();
  second_tcp_client->waitForHalfClose();
  assertOnDemandCounters(0, 0, 2);
  first_tcp_client->close();
  second_tcp_client->close();
}",0
"TEST_F(HashStringAllocatorTest, allocate) {
  for (auto count = 0; count < 3; ++count) {
    std::vector<HSA::Header*> headers;
    for (auto i = 0; i < 10'000; ++i) {
      headers.push_back(allocate((i % 10) * 10));
    }
    EXPECT_FALSE(allocator_->isEmpty());
    allocator_->checkConsistency();
    for (int32_t step = 7; step >= 1; --step) {
      for (auto i = 0; i < headers.size(); i += step) {
        if (headers[i]) {
          allocator_->free(headers[i]);
          headers[i] = nullptr;
        }
      }
      allocator_->checkConsistency();

      float freeRatio = (float)allocator_->freeSpace() / headers.size();
      if (freeRatio != 1.0f) {
        freeRatio = 1.0f / freeRatio;
      }
      EXPECT_EQ(freeRatio, 1.0f);
    }
  }
  EXPECT_TRUE(allocator_->isEmpty());
  // We allow for some free overhead for free lists after all is freed.
  EXPECT_LE(allocator_->retainedSize() - allocator_->freeSpace(), 250);
}",6
