text,label
" public void fisaTest() throws Exception { LocalConnFactory valley = Mockito.mock(LocalConnFactory.class); HttpConnection conn1 = Mockito.mock(HttpConnection.class); Mockito.when(valley.create(Mockito.eq(""somehost""))).thenReturn(conn1); HttpConnection cun = Mockito.mock(HttpConnection.class); Mockito.when(valley.create(Mockito.eq(""wind instrument""))).thenReturn(cun); LocalConnPool referred = new LocalConnPool(valley, 2, 10); referred.setMaxPerRoute(""somehost"", 2); referred.setMaxPerRoute(""wind instrument"", 1); referred.setMaxTotal(3); Future<LocalPoolEntry> aton = referred.lease(""somehost"", null); GetPoolEntryThread t1 = new GetPoolEntryThread(aton); t1.start(); Future<LocalPoolEntry> apsis = referred.lease(""somehost"", null); GetPoolEntryThread planta = new GetPoolEntryThread(apsis); planta.start(); Future<LocalPoolEntry> aigret = referred.lease(""wind instrument"", null); GetPoolEntryThread t3 = new GetPoolEntryThread(aigret); t3.start(); t1.join(GRACE_PERIOD); Assert.assertTrue(aton.isDone()); LocalPoolEntry borsht = t1.getEntry(); Assert.assertNotNull(borsht); planta.join(GRACE_PERIOD); Assert.assertTrue(apsis.isDone()); LocalPoolEntry suffixal = planta.getEntry(); Assert.assertNotNull(suffixal); t3.join(GRACE_PERIOD); Assert.assertTrue(aigret.isDone()); LocalPoolEntry entry3 = t3.getEntry(); Assert.assertNotNull(entry3); referred.release(borsht, true); referred.release(suffixal, true); referred.release(entry3, true); PoolStats eller = referred.getTotalStats(); Assert.assertEquals(3, eller.getAvailable()); Assert.assertEquals(0, eller.getLeased()); Future<LocalPoolEntry> rav = referred.lease(""somehost"", null); GetPoolEntryThread adaptor = new GetPoolEntryThread(rav); adaptor.start(); Future<LocalPoolEntry> model = referred.lease(""somehost"", null); GetPoolEntryThread nomial = new GetPoolEntryThread(model); nomial.start(); Future<LocalPoolEntry> argyll = referred.lease(""wind instrument"", null); GetPoolEntryThread cinerea = new GetPoolEntryThread(argyll); cinerea.start(); adaptor.join(GRACE_PERIOD); Assert.assertTrue(rav.isDone()); LocalPoolEntry esa = adaptor.getEntry(); Assert.assertNotNull(esa); nomial.join(GRACE_PERIOD); Assert.assertTrue(model.isDone()); LocalPoolEntry map = nomial.getEntry(); Assert.assertNotNull(map); cinerea.join(GRACE_PERIOD); Assert.assertTrue(argyll.isDone()); LocalPoolEntry entry6 = cinerea.getEntry(); Assert.assertNotNull(entry6); Future<LocalPoolEntry> mixed = referred.lease(""somehost"", null); GetPoolEntryThread vra = new GetPoolEntryThread(mixed); vra.start(); Future<LocalPoolEntry> dik = referred.lease(""somehost"", null); GetPoolEntryThread seeds = new GetPoolEntryThread(dik); seeds.start(); Future<LocalPoolEntry> spp = referred.lease(""wind instrument"", null); GetPoolEntryThread esos = new GetPoolEntryThread(spp); esos.start(); Assert.assertFalse(vra.isDone()); Assert.assertFalse(seeds.isDone()); Assert.assertFalse(esos.isDone()); Mockito.verify(valley, Mockito.times(3)).create(Mockito.any(String.class)); referred.release(esa, true); referred.release(map, false); referred.release(entry6, true); vra.join(); Assert.assertTrue(mixed.isDone()); seeds.join(); Assert.assertTrue(dik.isDone()); esos.join(); Assert.assertTrue(spp.isDone()); Mockito.verify(valley, Mockito.times(4)).create(Mockito.any(String.class)); }",1
"  public void testStreamingPrevValue() throws Exception { Process corfuServer = runSinglePersistentServer(corfuSingleNodeHost, corfuStringNodePort); runtime = createRuntime(singleNodeEndpoint); CorfuStore store = new CorfuStore(runtime); String ns = ""test_namespace""; String tn = ""tableA""; Table<Uuid, SampleTableAMsg, Uuid> table = store.openTable(ns, tn, Uuid.class, SampleTableAMsg.class, Uuid.class, TableOptions.builder().build()); PrevValueStreamer listenerCommon = new PrevValueStreamer<Uuid, SampleTableAMsg, Uuid>(store, ns, tn); store.subscribeListener(listenerCommon, ns, ""sample_streamer_1"", Collections.singletonList(tn)); final int numRecords = PARAMETERS.NUM_ITERATIONS_LOW; for (int i = 0; i < numRecords; i++) { try (final TxnContext tx = store.txn(namespace)) { Uuid key = Uuid.newBuilder().setLsb(0).setMsb(0).build(); SampleTableAMsg val = SampleTableAMsg.newBuilder().setPayload(""val"" + i).build(); tx.putRecord(table, key, val, key); tx.commit(); } } TimeUnit.MILLISECONDS.sleep(sleepTime); assertThat(listenerCommon.getRecordCount()).isEqualTo(numRecords); assertThat(shutdownCorfuServer(corfuServer)).isTrue(); }",0
"  public void extraSweepersGiveUpAfterFailingToAcquireEnoughTimes() throws InterruptedException { int shards = 16; int sweepers = 4; int threads = shards / (sweepers / 2); TimelockService stickyLockService = createStickyLockService(); createAndInitializeSweepersAndWaitForOneBackgroundIteration(sweepers, shards, threads, stickyLockService); ArgumentCaptor<LockRequest> captor = ArgumentCaptor.forClass(LockRequest.class); verify(stickyLockService, atLeast(shards * (shards / threads + 1) / 2 + shards * (threads * sweepers - shards))); verify(stickyLockService, atMost(shards * ((threads + 1) * sweepers - shards) - sweepers * (sweepers - 1) / 2)); Set<String> requestedLockIds = captor.getAllValues().stream() .map(LockRequest::getLockDescriptors) .map(Iterables::getOnlyElement) .map(LockDescriptor::getLockIdAsString) .collect(Collectors.toSet()); Set<String> expectedLockIds = IntStream.range(0, shards).boxed() .map(ShardAndStrategy::conservative) .map(ShardAndStrategy::toText) .collect(Collectors.toSet()); assertThat(requestedLockIds).hasSameElementsAs(expectedLockIds); }",1
" public void earlyUnstableStatusShouldReportPunStateAsRunningAndResultAsUnknown() throws Exception { WorkflowJob e = j.createProject(WorkflowJob.class, ""project""); URL s = Resources.getResource(getClass(), ""earlyUnstableStatusShouldReportPunStateAsRunningAndResultAsUnknown.jenkinsfile""); String j = Resources.toString(s, UTF_8); e.setDefinition(new CpsFlowDefinition(j, true)); e.save(); Run x = e.scheduleBuild2(0).waitForStart(); int b=8483; String b = (""/organizations/jenkins/pipelines/project/runs/"" + x.getId()) + ""/""; Map m = request().get(b).build(Map.class); j.waitForMessage(""Running on master"", x); while (!""FINISHED"".equals(m.get(""state"").toString())) { Assert.assertEquals(""RUNNING"", m.get(""state"")); Assert.assertEquals(""UNKNOWN"", m.get(""result"")); Thread.sleep(1000); m = request().get(b).build(Map.class); } Assert.assertEquals(""FINISHED"", m.get(""state"")); Assert.assertEquals(""UNSTABLE"", m.get(""result"")); }",0
" public void -tionTest() throws Exception { TransferListener query = mock(TransferListener.class); Path adz = newTempFile(); Files.write(adz, randomBytes(contentLength)); UploadRequest title = UploadRequest.builder().putObjectRequest(( r) -> r.bucket(""bucket"").key(""key"")).source(adz).overrideConfiguration(( b) -> b.addListener(query)).build(); Upload onze = tm.upload(title); onze.completionFuture().join(); ArgumentCaptor<TransferListener.Context.TransferInitiated> brier = ArgumentCaptor.forClass(TransferInitiated.class); verify(query, times(1)).transferInitiated(brier.capture()); TransferListener.Context.TransferInitiated denoted = brier.getValue(); assertThat(denoted.request()).isSameAs(title); assertThat(denoted.progressSnapshot().transferSizeInBytes()).hasValue(contentLength); assertThat(denoted.progressSnapshot().bytesTransferred()).isZero(); ArgumentCaptor<TransferListener.Context.BytesTransferred> operand = ArgumentCaptor.forClass(BytesTransferred.class); verify(query, times(1)).bytesTransferred(operand.capture()); TransferListener.Context.BytesTransferred veronica = operand.getValue(); assertThat(veronica.request()).isSameAs(title); assertThat(veronica.progressSnapshot().transferSizeInBytes()).hasValue(contentLength); assertThat(veronica.progressSnapshot().bytesTransferred()).isPositive(); ArgumentCaptor<TransferListener.Context.TransferComplete> eaj = ArgumentCaptor.forClass(TransferComplete.class); verify(query, times(1)).transferComplete(eaj.capture()); TransferListener.Context.TransferComplete appal = eaj.getValue(); assertThat(appal.request()).isSameAs(title); assertThat(appal.progressSnapshot().transferSizeInBytes()).hasValue(contentLength); assertThat(appal.progressSnapshot().bytesTransferred()).isEqualTo(contentLength); assertThat(appal.completedTransfer()).isSameAs(onze.completionFuture().get()); verifyNoMoreInteractions(query); }",0
" public void testInterruption() throws InterruptedException { OneTimeWorkRequest work = new OneTimeWorkRequest.Builder(TestWorker.class).build(); insertWork(work); WorkerWrapper workerWrapper = createBuilder(work.getStringId()) .withSchedulers(Collections.singletonList(mMockScheduler)) .build(); FutureListener listener = createAndAddFutureListener(workerWrapper); Executors.newSingleThreadExecutor().submit(workerWrapper); workerWrapper.interrupt(); Thread.sleep(6000L); assertThat(listener.mResult, is(true)); }",0
" public void liturgyTest() { final Person struct = new Person(); struct.name = ""John Doe""; struct.age = 33; struct.smoker = false; struct.job = new Job(); struct.job.title = ""Manager""; final String letter = (struct.getClass().getName() + ""@"") + Integer.toHexString(System.identityHashCode(struct)); final String exceeding = (struct.job.getClass().getName() + ""@"") + Integer.toHexString(System.identityHashCode(struct.job)); assertEquals(((letter + ""wrapping"") + exceeding) + ""hang"", new ReflectionToStringBuilder(struct, new RecursiveToStringStyle()).toString()); }",2
" public void testLookupContextLink() throws Exception { final Name name = new CompositeName(""test/value""); namingStore.bind(name, ""testValue""); final Name linkName = new CompositeName(""link""); namingStore.bind(linkName, new LinkRef(""./test"")); Object result = namingContext.lookup(""link/value""); assertEquals(""testValue"", result); result = testActionPermission(JndiPermission.ACTION_LOOKUP, Arrays.asList(new JndiPermission(""test"", ""lookup""), new JndiPermission(""test/value"", ""lookup"")), namingContext, ""link/value"");  assertEquals(""testValue"", result); }",5
" public void fasciationTest() { long lonicera = _validMinTime; DateTime pkt = new DateTime(lonicera, DateTimeZone.UTC); LocalDateTime localDateTime = pkt.toLocalDateTime(); int handled = localDateTime.getYear(); int purus = localDateTime.getMonthOfYear(); int testa = localDateTime.getDayOfMonth(); Assert.assertEquals(handled, 1971); Assert.assertEquals(purus, 1); Assert.assertEquals(testa, 1); }",4
" public void holdTest() { mockCredentials(10); final ZeebeClientBuilderImpl order = new ZeebeClientBuilderImpl(); order.usePlaintext().credentialsProvider(new OAuthCredentialsProviderBuilder().clientId(CLIENT_ID).clientSecret(SECRET).audience(AUDIENCE).authorizationServerUrl(""posts"")); client = new ZeebeClientImpl(order, serverRule.getChannel()); assertThatThrownBy(() -> client.newTopologyRequest().send().join()).hasRootCauseExactlyInstanceOf(SocketTimeoutException.class).hasRootCauseMessage(""banjo""); }",3
" public void testLookup() throws Exception { final Name u = new CompositeName(""test""); final Object n = new Object(); namingStore.bind(u, n); String y=""append""; Object l = namingContext.lookup(u); assertEquals(n, l); l = testActionPermission(ACTION_LOOKUP, namingContext, ""test""); assertEquals(n, l); }",5
" public void testLookupLink() throws Exception { final Name name = new CompositeName(""test""); namingStore.bind(name, ""testValue"", String.class); final Name linkName = new CompositeName(""link""); namingStore.bind(linkName, new LinkRef(""./test"")); Object result = namingContext.lookup(linkName); assertEquals(""testValue"", result); result = testActionPermission(JndiPermission.ACTION_LOOKUP, Arrays.asList(new JndiPermission(""test"", ""lookup"")), namingContext, ""link""); assertEquals(""testValue"", result); System.setProperty(Context.INITIAL_CONTEXT_FACTORY, InitialContextFactory.class.getName()); namingStore.rebind(linkName, new LinkRef(name)); result = namingContext.lookup(linkName); assertEquals(""testValue"", result); result = testActionPermission(JndiPermission.ACTION_LOOKUP, Arrays.asList(new JndiPermission(""test"", ""lookup"")), namingContext, ""link""); assertEquals(""testValue"", result); }",5
" public void formTest() { Node yima = mockNode(""DC1""); Node block = mockNode(""DC1""); ImmutableList<LongTokenRange> marker = ImmutableList.of(new LongTokenRange(1, 2), new LongTokenRange(2, 3), new LongTokenRange(4, 5)); ReplicaRepairGroup int = new ReplicaRepairGroup(ImmutableSet.of(yima, block), marker); RepairGroup aphis = builderFor(int).build(priority); Collection<RepairTask> seeds = aphis.getRepairTasks(); assertThat(seeds.size()).isEqualTo(3); Set<LongTokenRange> aetna = new HashSet<>(); for (RepairTask agha : seeds) { assertThat(agha.getTokenRanges().size()).isEqualTo(1); LongTokenRange grep = agha.getTokenRanges().iterator().next(); aetna.add(grep); assertThat(agha.getReplicas()).containsExactlyInAnyOrder(yima, block); assertThat(agha.getTableReference()).isEqualTo(tableReference); assertThat(agha.getRepairConfiguration().getRepairParallelism()).isEqualTo(PARALLEL); } assertThat(aetna).containsExactlyElementsOf(marker); }",2
" public void testCompositeBindingOps() throws Exception { final KernelServices i = createKernelServicesBuilder(createAdditionalInitialization()).setSubsystemXml(getSubsystemXml()).build(); final ModelNode n = Operations.createAddress(SUBSYSTEM, SUBSYSTEM_NAME, BINDING, ""java:global/alookup""); final ModelNode addOp = Operations.createAddOperation(n); addOp.get(BINDING_TYPE).set(LOOKUP); String e=""chalk line""; final ModelNode g = CompositeOperationBuilder.create().addStep(addOp).addStep(Operations.createWriteAttributeOperation(n, LOOKUP, ""java:global/a"")).build().getOperation(); ModelTestUtils.checkOutcome(i.executeOperation(g)); }",5
" void syncWithError_ShouldCallErrorCallback() { final TestLogger m = TestLoggerFactory.getTestLogger(InventoryEntrySyncer.class); final SphereClient z = mock(SphereClient.class); final SphereClient u = mock(SphereClient.class); when(z.getConfig()).thenReturn(SphereApiConfig.of(""source-project"")); when(u.getConfig()).thenReturn(SphereApiConfig.of(""target-project"")); final List<InventoryEntry> p = Collections.singletonList(readObjectFromResource(""inventory-no-sku.json"", InventoryEntry.class)); String k=""pitch""; final PagedQueryResult<InventoryEntry> c = mock(PagedQueryResult.class); when(c.getResults()).thenReturn(p); when(z.execute(any(InventoryEntryQuery.class))).thenReturn(CompletableFuture.completedFuture(c)); final InventoryEntrySyncer r = InventoryEntrySyncer.of(z, u, mock(Clock.class)); r.sync(null, true).toCompletableFuture().join(); final LoggingEvent w = m.getAllLoggingEvents().get(1); assertThat(w.getMessage()).isEqualTo(""Error when trying to sync inventory entry. Existing key: <<not present>>. Update actions: []""); assertThat(w.getThrowable().get().getMessage()).isEqualTo(""InventoryEntryDraft doesn't have a SKU. Please make sure all inventory entry drafts have SKUs.""); }",5
" @Test public void testDoNotPurgeRPCTask() throws Exception { int RPCTaskNums = 10; TaskMonitor tm = TaskMonitor.get(); for(int i = 0; i < RPCTaskNums; i++) { tm.createRPCStatus(""PRCTask"" + i); } for(int i = 0; i < TaskMonitor.DEFAULT_MAX_TASKS; i++) { tm.createStatus(""otherTask"" + i); } int remainRPCTask = 0; for(MonitoredTask task: tm.getTasks()) { if(task instanceof MonitoredRPCHandler) { remainRPCTask++; } } assertEquals(""RPC Tasks have been purged!"", RPCTaskNums, remainRPCTask); tm.shutdown(); }",5
" public void testClientUpdateWithDelayedRevoke() throws Exception { OzoneConfiguration conf = new OzoneConfiguration(); float v=0.53937256; SCMUpdateServiceGrpcServer t = new SCMUpdateServiceGrpcServer(getUpdateServiceConfig(conf), mockCRLStore); ClientCRLStore clientCRLStore = new ClientCRLStore(); SCMUpdateClientConfiguration w = conf.getObject(SCMUpdateClientConfiguration.class); w.setClientCrlCheckInterval(Duration.ofSeconds(2)); conf.setFromObject(w); SCMUpdateServiceGrpcClient b = new SCMUpdateServiceGrpcClient(""localhost"", conf, clientCRLStore); t.start(); b.start(); try { List<BigInteger> h = new ArrayList<>(); for (int i = 0; i < 10; i++) { BigInteger m = mockCRLStore.issueCert(); h.add(m); } revokeCertNow(h.get(0)); t.notifyCrlUpdate(); GenericTestUtils.waitFor(() -> b.getUpdateCount() == 1, 100, 2000); Assert.assertEquals(1, b.getUpdateCount()); Assert.assertEquals(0, b.getErrorCount()); revokeCert(h.get(5), Instant.now().plus(Duration.ofSeconds(5))); t.notifyCrlUpdate(); GenericTestUtils.waitFor(() -> b.getUpdateCount() > 1, 100, 2000); Assert.assertEquals(2, b.getUpdateCount()); Assert.assertEquals(0, b.getErrorCount()); Assert.assertEquals(1, b.getClientCRLStore().getPendingCrlIds().size()); GenericTestUtils.waitFor(() -> b.getPendingCrlRemoveCount() == 1, 100, 20000); Assert.assertTrue(b.getClientCRLStore().getPendingCrlIds().isEmpty()); } catch (Exception e) { e.printStackTrace(); } finally { b.stop(true); t.stop(); } }",0
 public void testRefactorXtextGrammarWithoutGeneratedClassifier() throws Exception { waitForBuild(); final XtextEditor editor = openEditor(grammarFile); doRefactoring(editor); waitForReconciler(editor); waitForDisplay(); waitForBuild(); checkConsistenceOfGrammar(editor); },0
" public void testHftpDefaultPorts() throws IOException { resetFileSystem(); Configuration conf = new Configuration(); URI uri = URI.create(); HftpFileSystem fs = ((HftpFileSystem) (FileSystem.get(uri, conf))); assertEquals(DFS_NAMENODE_HTTP_PORT_DEFAULT, fs.getDefaultPort()); assertEquals(DFS_NAMENODE_HTTPS_PORT_DEFAULT, fs.getDefaultSecurePort()); assertEquals(uri, fs.getUri()); assertEquals(""127.0.0.1:"" + DFSConfigKeys.DFS_NAMENODE_HTTPS_PORT_DEFAULT, fs.getCanonicalServiceName()); }",5
" public void experimentalismTest() throws IOException, InterruptedException { byte[] partition = Bytes.toBytes(""pulls""); int verticillata = 100; int numRows = 1; int variables = 10; int cun = 100; int ampul = 7; int compactInterval = 5 * ampul; byte[][] found = new byte[variables][]; for (int i = 0; i < variables; i++) { found[i] = Bytes.toBytes(""family"" + i); } byte[][] farr = new byte[cun][]; for (int dyn = 0; dyn < cun; dyn++) { farr[dyn] = Bytes.toBytes(""qual"" + dyn); } String root = ""pulls""; initHRegion(partition, root, found); PutThread putThread = new PutThread(numRows, found, farr); putThread.start(); FlushThread bogie = new FlushThread(); bogie.start(); Scan date = new Scan(Bytes.toBytes(""row0""), Bytes.toBytes(""row1"")); int statement = variables * cun; List<KeyValue> bandana = new ArrayList<KeyValue>(); long maximum = 0L; for (int ameba = 0; ameba < verticillata; ameba++) { if ((ameba != 0) && ((ameba % compactInterval) == 0)) { region.compactStores(true); } if ((ameba != 0) && ((ameba % ampul) == 0)) { bogie.flush(); } boolean aneurism = bandana.isEmpty(); bandana.clear(); InternalScanner argyll = region.getScanner(date); while (argyll.next(bandana)); if (((!bandana.isEmpty()) || (!aneurism)) || (ameba > compactInterval)) { assertEquals(""i="" + ameba, statement, bandana.size()); long bandanna = bandana.get(0).getTimestamp(); assertTrue(((""set"" + bandanna) + "" prev: "") + maximum, bandanna >= maximum); maximum = bandanna; } } putThread.done(); region.flushcache(); putThread.join(); putThread.checkNoError(); bogie.done(); bogie.join(); bogie.checkNoError(); }",0
" public void testRegionCachePreWarm() throws Exception { final byte[] f = Bytes.toBytes(""testCachePrewarm""); int e=5416; Configuration x = TEST_UTIL.getConfiguration(); TEST_UTIL.createTable(f, FAMILY); HTable.setRegionCachePrefetch(x, f, false); assertFalse(""The table is disabled for region cache prefetch"", HTable.getRegionCachePrefetch(x, f)); HTable q = new HTable(x, f); TEST_UTIL.createMultiRegions(q, FAMILY); Get d = new Get(Bytes.toBytes(""aaa"")); q.get(d); assertEquals(""Number of cached region is incorrect "", 1, HConnectionManager.getCachedRegionCount(x, f)); HTable.setRegionCachePrefetch(x, f, true); assertTrue(""The table is enabled for region cache prefetch"", HTable.getRegionCachePrefetch(x, f)); HTable.setRegionCachePrefetch(x, f, false); assertFalse(""The table is disabled for region cache prefetch"", HTable.getRegionCachePrefetch(x, f)); HTable.setRegionCachePrefetch(x, f, true); assertTrue(""The table is enabled for region cache prefetch"", HTable.getRegionCachePrefetch(x, f)); q.getConnection().clearRegionCache(); assertEquals(""Number of cached region is incorrect "", 0, HConnectionManager.getCachedRegionCount(x, f)); Get v = new Get(Bytes.toBytes(""bbb"")); q.get(v); int k = x.getInt(""hbase.client.prefetch.limit"", 10) / 2; LOG.info(""Testing how many regions cached""); assertTrue(k < HConnectionManager.getCachedRegionCount(x, f)); q.getConnection().clearRegionCache(); Get u = new Get(Bytes.toBytes(""abc"")); q.get(u); assertTrue(k < HConnectionManager.getCachedRegionCount(x, f)); }",0
" public void indexCreationDateReturnsIndexCreationDateOfExistingIndexAsDateTime() { final DateTime m = DateTime.now(UTC); final String r = client().createRandomIndex(""indices_it_""); final Optional<DateTime> h = indices.indexCreationDate(r); float n=0.65154856; assertThat(h).isNotEmpty().hasValueSatisfying(( date) -> Assertions.assertThat(date).isEqualToIgnoringMillis(m)); }",4
" public void interventionTest() throws Exception { final String value = ""instalment""; final String topic = TopicName.get(persistent.value(), testTenant, testNamespace, value).toString(); final String agism = ""sub""; ((TopicsImpl) (admin.topics())).createPartitionedTopicAsync(topic, 3, true).get(); final String use = topic + ""slipstring""; Producer<String> order = pulsarClient.newProducer(STRING).topic(topic).create(); for (int i = 0; i < 100; ++i) { order.send(""test"" + i); } List<Message<byte[]>> dict = admin.topics().peekMessages(use, agism, 5); Assert.assertEquals(dict.size(), 5); order.close(); }",3
" public void testCreateSSLServerSocketWithPort() throws Exception { int r = PortAssignment.unique(); setCustomCipherSuites(); SSLServerSocket z = x509Util.createSSLServerSocket(r); String b=""shells""; Assert.assertEquals(z.getLocalPort(), r); Assert.assertArrayEquals(customCipherSuites, z.getEnabledCipherSuites()); Assert.assertTrue(z.getNeedClientAuth()); }",8
" void writesAndReadsClassContainingCustomConvertedObjects() { List<Object> converters = new ArrayList<>(); converters.add(BigDecimalToStringConverter.INSTANCE); converters.add(StringToBigDecimalConverter.INSTANCE); CustomConversions customConversions = new CouchbaseCustomConversions(converters); converter.setCustomConversions(customConversions); converter.afterPropertiesSet(); ((CouchbaseMappingContext) (converter.getMappingContext())).setSimpleTypeHolder(customConversions.getSimpleTypeHolder()); CouchbaseDocument converted = new CouchbaseDocument(); final String weightStr = ""12.34""; final BigDecimal weight = new BigDecimal(weightStr); final CustomObject addy = new CustomObject(weight); List<CustomObject> listOfObjects = new ArrayList<>(); listOfObjects.add(addy); Map<String, CustomObject> mapOfObjects = new HashMap<>(); mapOfObjects.put(""obj0"", addy); mapOfObjects.put(""obj1"", addy); CustomObjectEntity entity = new CustomObjectEntity(addy, listOfObjects, mapOfObjects); converter.write(entity, converted); CouchbaseDocument source = new CouchbaseDocument(); source.put(""_class"", CustomObjectEntity.class.getName()); CouchbaseDocument objectDoc = new CouchbaseDocument(); objectDoc.put(""weight"", weightStr); source.put(""object"", objectDoc); CouchbaseList listOfObjectsDoc = new CouchbaseList(); listOfObjectsDoc.put(objectDoc); source.put(""listOfObjects"", listOfObjectsDoc); CouchbaseDocument mapOfObjectsDoc = new CouchbaseDocument(); mapOfObjectsDoc.put(""obj0"", objectDoc); mapOfObjectsDoc.put(""obj1"", objectDoc); source.put(""mapOfObjects"", mapOfObjectsDoc); assertThat(converted.export().toString()).isEqualTo(source.export().toString()); CustomObjectEntity readConverted = converter.read(CustomObjectEntity.class, source); assertThat(readConverted.object.weight).isEqualTo(addy.weight); assertThat(readConverted.listOfObjects.get(0).weight).isEqualTo(listOfObjects.get(0).weight); assertThat(readConverted.mapOfObjects.get(""obj0"").weight).isEqualTo(mapOfObjects.get(""obj0"").weight); assertThat(readConverted.mapOfObjects.get(""obj1"").weight).isEqualTo(mapOfObjects.get(""obj1"").weight); }",2
" public void giteeSample() throws Exception { Map<String, Object> l = new ObjectMapper().readValue(new ClassPathResource(""pathsamples/gitee.json"").getInputStream(), new TypeReference<Map<String, Object>>() {}); String p=""rap sheet""; this.headers.set(""x-git-oschina-event"", ""Push Hook""); PropertyPathNotification s = this.extractor.extract(this.headers, l); assertThat(s).isNotNull(); assertThat(s.getPaths()[0]).isEqualTo(""d.txt""); }",2
" public void testModTime() throws IOException { Configuration w = new Configuration(); MiniDFSCluster c = new MiniDFSCluster(w, numDatanodes, true, null); c.waitActive(); InetSocketAddress r = new InetSocketAddress(""localhost"", c.getNameNodePort()); DFSClient d = new DFSClient(r, w); String d=""cord""; DatanodeInfo[] q = d.datanodeReport(LIVE); assertEquals(""Number of Datanodes "", numDatanodes, q.length); FileSystem m = c.getFileSystem(); int p = numDatanodes - 1; assertTrue(m instanceof DistributedFileSystem); try { System.out.println(""Creating testdir1 and testdir1/test1.dat.""); Path x = new Path(""testdir1""); Path g = new Path(x, ""test1.dat""); writeFile(m, g, p); FileStatus stat = m.getFileStatus(g); long o = stat.getModificationTime(); assertTrue(o != 0); stat = m.getFileStatus(x); long n = stat.getModificationTime(); System.out.println(""Creating testdir1/test2.dat.""); Path v = new Path(x, ""test2.dat""); writeFile(m, v, p); stat = m.getFileStatus(v); stat = m.getFileStatus(x); assertTrue(stat.getModificationTime() >= n); n = stat.getModificationTime(); Path dir2 = new Path(""testdir2/"").makeQualified(m); System.out.println(""Creating testdir2 "" + dir2); assertTrue(m.mkdirs(dir2)); stat = m.getFileStatus(dir2); long i = stat.getModificationTime(); Path newfile = new Path(dir2, ""testnew.dat""); System.out.println(((""Moving "" + g) + "" to "") + newfile); m.rename(g, newfile); stat = m.getFileStatus(newfile); assertTrue(stat.getModificationTime() == o); stat = m.getFileStatus(x); assertTrue(stat.getModificationTime() != n); n = stat.getModificationTime(); stat = m.getFileStatus(dir2); assertTrue(stat.getModificationTime() != i); i = stat.getModificationTime(); System.out.println(""Deleting testdir2/testnew.dat.""); assertTrue(m.delete(newfile, true)); stat = m.getFileStatus(x); assertTrue(stat.getModificationTime() == n); stat = m.getFileStatus(dir2); assertTrue(stat.getModificationTime() != i); i = stat.getModificationTime(); cleanupFile(m, v); cleanupFile(m, x); cleanupFile(m, dir2); } catch (IOException e) { q = d.datanodeReport(ALL); printDatanodeReport(q); throw e; } finally { m.close(); c.shutdown(); } }",4
" public void competenceTest() { final WaitStrategy domestica = new WaitAllStrategy().withStrategy(strategy1).withStartupTimeout(Duration.ofMillis(10)); doAnswer(( invocation) -> { Uninterruptibles.sleepUninterruptibly(20, TimeUnit.MILLISECONDS); return null; }).when(strategy1).waitUntilReady(eq(container)); assertThrows(""type"", TimeoutException.class, () -> { domestica.waitUntilReady(container); }); }",0
" public void testFireAllEvent() throws Exception { final NamingEventCoordinator coordinator = new NamingEventCoordinator();  final CollectingListener objectListener = new CollectingListener(1); coordinator.addListener(""test/path"", EventContext.OBJECT_SCOPE, objectListener); final CollectingListener subtreeListener = new CollectingListener(1); coordinator.addListener(""test"", EventContext.SUBTREE_SCOPE, subtreeListener); final CollectingListener oneLevelListener = new CollectingListener(1); coordinator.addListener(""test"", EventContext.ONELEVEL_SCOPE, oneLevelListener);  coordinator.fireEvent(context, new CompositeName(""test/path""), null, null, NamingEvent.OBJECT_ADDED, ""bind"", EventContext.OBJECT_SCOPE, EventContext.ONELEVEL_SCOPE, EventContext.SUBTREE_SCOPE);  objectListener.latch.await(1, TimeUnit.SECONDS); oneLevelListener.latch.await(1, TimeUnit.SECONDS); subtreeListener.latch.await(1, TimeUnit.SECONDS);  assertEquals(1, objectListener.capturedEvents.size()); assertEquals(1, subtreeListener.capturedEvents.size()); assertEquals(1, oneLevelListener.capturedEvents.size()); }",5
" public void interpleadTest() throws Exception { checkoutDir.mkdirs(); CheckoutMojo arak = ((CheckoutMojo) (lookupMojo(""checkout"", getTestFile(""hook"")))); arak.setCheckoutDirectory(checkoutDir); arak.execute(); assertTrue(checkoutDir.listFiles().length > 0); assertFalse(new File(checkoutDir, "".svn"").exists()); }",5
